section	dataset	key	value
global_summary	HiFi	insertion_fraction	0.003900
global_summary	HiFi	mismatch_total_kbp	16.041
global_summary	HiFi	mismatch_fraction	0.023160
global_summary	HiFi	softclip_total_kbp	5.634
global_summary	HiFi	softclip_fraction	0.008134
global_summary	HiFi	homopolymer_total_kbp	0.051
global_summary	HiFi	homopolymer_fraction	0.000074
global_summary	HiFi	simple_repeat_total_kbp	286.879
global_summary	HiFi	simple_repeat_fraction	0.414197
global_summary	ONT	correct_total_kbp	532.347
global_summary	ONT	correct_fraction	0.768604
global_summary	ONT	misjoin_total_kbp	2.172
global_summary	ONT	misjoin_fraction	0.003136
global_summary	ONT	false_dup_total_kbp	0.018
global_summary	ONT	false_dup_fraction	0.000026
global_summary	ONT	het_or_mismap_total_kbp	113.680
global_summary	ONT	het_or_mismap_fraction	0.164132
global_summary	ONT	low_quality_total_kbp	0.007
global_summary	ONT	low_quality_fraction	0.000010
global_summary	ONT	insertion_total_kbp	0.083
global_summary	ONT	insertion_fraction	0.000120
global_summary	ONT	mismatch_total_kbp	0.002
global_summary	ONT	mismatch_fraction	0.000003
global_summary	ONT	softclip_total_kbp	0.547
global_summary	ONT	softclip_fraction	0.000790
global_summary	ONT	homopolymer_total_kbp	0.243
global_summary	ONT	homopolymer_fraction	0.000351
global_summary	ONT	simple_repeat_total_kbp	43.516
global_summary	ONT	simple_repeat_fraction	0.062829
arm_comparison	HiFi	correct_U	977.0
arm_comparison	HiFi	correct_pvalue	6.4806e-01
arm_comparison	HiFi	correct_p_median_kbp	3.625
arm_comparison	HiFi	correct_q_median_kbp	4.155
arm_comparison	HiFi	misjoin_U	1052.0
arm_comparison	HiFi	misjoin_pvalue	8.7547e-01
arm_comparison	HiFi	misjoin_p_median_kbp	0.000
arm_comparison	HiFi	misjoin_q_median_kbp	0.000
arm_comparison	HiFi	het_or_mismap_U	947.0
arm_comparison	HiFi	het_or_mismap_pvalue	3.6251e-01
arm_comparison	HiFi	het_or_mismap_p_median_kbp	0.000
arm_comparison	HiFi	het_or_mismap_q_median_kbp	0.000
arm_comparison	HiFi	low_quality_U	893.5
arm_comparison	HiFi	low_quality_pvalue	1.1411e-01
arm_comparison	HiFi	low_quality_p_median_kbp	0.000
arm_comparison	HiFi	low_quality_q_median_kbp	0.000
arm_comparison	HiFi	deletion_U	860.0
arm_comparison	HiFi	deletion_pvalue	4.6421e-02
arm_comparison	HiFi	deletion_p_median_kbp	0.000
arm_comparison	HiFi	deletion_q_median_kbp	0.000
arm_comparison	HiFi	insertion_U	891.5
arm_comparison	HiFi	insertion_pvalue	1.3023e-01
arm_comparison	HiFi	insertion_p_median_kbp	0.000
arm_comparison	HiFi	insertion_q_median_kbp	0.000
arm_comparison	HiFi	mismatch_U	1013.5
arm_comparison	HiFi	mismatch_pvalue	8.4776e-01
arm_comparison	HiFi	mismatch_p_median_kbp	0.000
arm_comparison	HiFi	mismatch_q_median_kbp	0.000
arm_comparison	HiFi	softclip_U	932.0
arm_comparison	HiFi	softclip_pvalue	2.5073e-01
arm_comparison	HiFi	softclip_p_median_kbp	0.000
arm_comparison	HiFi	softclip_q_median_kbp	0.000
arm_comparison	HiFi	homopolymer_U	994.5
arm_comparison	HiFi	homopolymer_pvalue	5.8910e-01
arm_comparison	HiFi	homopolymer_p_median_kbp	0.000
arm_comparison	HiFi	homopolymer_q_median_kbp	0.000
arm_comparison	HiFi	simple_repeat_U	975.0
arm_comparison	HiFi	simple_repeat_pvalue	6.0506e-01
arm_comparison	HiFi	simple_repeat_p_median_kbp	0.000
arm_comparison	HiFi	simple_repeat_q_median_kbp	0.002
arm_comparison	ONT	correct_U	1015.0
arm_comparison	ONT	correct_pvalue	8.7699e-01
arm_comparison	ONT	correct_p_median_kbp	4.493
arm_comparison	ONT	correct_q_median_kbp	4.587
arm_comparison	ONT	misjoin_U	1086.5
arm_comparison	ONT	misjoin_pvalue	4.5588e-01
arm_comparison	ONT	misjoin_p_median_kbp	0.000
arm_comparison	ONT	misjoin_q_median_kbp	0.000
arm_comparison	ONT	false_dup_U	1012.5
arm_comparison	ONT	false_dup_pvalue	3.3350e-01
arm_comparison	ONT	false_dup_p_median_kbp	0.000
arm_comparison	ONT	false_dup_q_median_kbp	0.000
arm_comparison	ONT	het_or_mismap_U	974.0
arm_comparison	ONT	het_or_mismap_pvalue	6.1563e-01
arm_comparison	ONT	het_or_mismap_p_median_kbp	0.003
arm_comparison	ONT	het_or_mismap_q_median_kbp	0.044
arm_comparison	ONT	low_quality_U	1059.0
arm_comparison	ONT	low_quality_pvalue	5.4645e-01
arm_comparison	ONT	low_quality_p_median_kbp	0.000
arm_comparison	ONT	low_quality_q_median_kbp	0.000
arm_comparison	ONT	insertion_U	1105.0
arm_comparison	ONT	insertion_pvalue	1.6231e-01
arm_comparison	ONT	insertion_p_median_kbp	0.000
arm_comparison	ONT	insertion_q_median_kbp	0.000
arm_comparison	ONT	mismatch_U	990.0
arm_comparison	ONT	mismatch_pvalue	1.6424e-01
arm_comparison	ONT	mismatch_p_median_kbp	0.000
arm_comparison	ONT	mismatch_q_median_kbp	0.000
arm_comparison	ONT	softclip_U	1472.5
arm_comparison	ONT	softclip_pvalue	2.9701e-05
arm_comparison	ONT	softclip_p_median_kbp	0.001
arm_comparison	ONT	softclip_q_median_kbp	0.000
arm_comparison	ONT	homopolymer_U	895.0
arm_comparison	ONT	homopolymer_pvalue	9.4993e-02
arm_comparison	ONT	homopolymer_p_median_kbp	0.000
arm_comparison	ONT	homopolymer_q_median_kbp	0.000
arm_comparison	ONT	simple_repeat_U	1203.5
arm_comparison	ONT	simple_repeat_pvalue	4.9835e-02
arm_comparison	ONT	simple_repeat_p_median_kbp	0.000
arm_comparison	ONT	simple_repeat_q_median_kbp	0.000
acro_comparison	HiFi	correct_U	313.0
acro_comparison	HiFi	correct_pvalue	2.9696e-04
acro_comparison	HiFi	correct_acro_median_kbp	1.838
acro_comparison	HiFi	correct_non_median_kbp	4.379
acro_comparison	HiFi	misjoin_U	912.0
acro_comparison	HiFi	misjoin_pvalue	7.8601e-03
acro_comparison	HiFi	misjoin_acro_median_kbp	0.002
acro_comparison	HiFi	misjoin_non_median_kbp	0.000
acro_comparison	HiFi	het_or_mismap_U	653.5
acro_comparison	HiFi	het_or_mismap_pvalue	7.0095e-01
acro_comparison	HiFi	het_or_mismap_acro_median_kbp	0.000
acro_comparison	HiFi	het_or_mismap_non_median_kbp	0.000
acro_comparison	HiFi	low_quality_U	642.0
acro_comparison	HiFi	low_quality_pvalue	5.6730e-01
acro_comparison	HiFi	low_quality_acro_median_kbp	0.000
acro_comparison	HiFi	low_quality_non_median_kbp	0.000
acro_comparison	HiFi	deletion_U	660.0
acro_comparison	HiFi	deletion_pvalue	7.4146e-01
acro_comparison	HiFi	deletion_acro_median_kbp	0.000
acro_comparison	HiFi	deletion_non_median_kbp	0.000
acro_comparison	HiFi	insertion_U	707.5
acro_comparison	HiFi	insertion_pvalue	7.6465e-01
acro_comparison	HiFi	insertion_acro_median_kbp	0.000
acro_comparison	HiFi	insertion_non_median_kbp	0.000
acro_comparison	HiFi	mismatch_U	948.5
acro_comparison	HiFi	mismatch_pvalue	2.9902e-03
acro_comparison	HiFi	mismatch_acro_median_kbp	0.023
acro_comparison	HiFi	mismatch_non_median_kbp	0.000
acro_comparison	HiFi	softclip_U	631.0
acro_comparison	HiFi	softclip_pvalue	4.6928e-01
acro_comparison	HiFi	softclip_acro_median_kbp	0.000
acro_comparison	HiFi	softclip_non_median_kbp	0.000
acro_comparison	HiFi	homopolymer_U	611.0
acro_comparison	HiFi	homopolymer_pvalue	2.2848e-01
acro_comparison	HiFi	homopolymer_acro_median_kbp	0.000
acro_comparison	HiFi	homopolymer_non_median_kbp	0.000
acro_comparison	HiFi	simple_repeat_U	1172.0
acro_comparison	HiFi	simple_repeat_pvalue	1.8683e-07
acro_comparison	HiFi	simple_repeat_acro_median_kbp	7.618
acro_comparison	HiFi	simple_repeat_non_median_kbp	0.000
acro_comparison	ONT	correct_U	1141.0
acro_comparison	ONT	correct_pvalue	8.2909e-06
acro_comparison	ONT	correct_acro_median_kbp	11.234
acro_comparison	ONT	correct_non_median_kbp	3.598
acro_comparison	ONT	misjoin_U	682.0
acro_comparison	ONT	misjoin_pvalue	9.7848e-01
acro_comparison	ONT	misjoin_acro_median_kbp	0.000
acro_comparison	ONT	misjoin_non_median_kbp	0.000
acro_comparison	ONT	false_dup_U	674.5
acro_comparison	ONT	false_dup_pvalue	6.2650e-01
acro_comparison	ONT	false_dup_acro_median_kbp	0.000
acro_comparison	ONT	false_dup_non_median_kbp	0.000
acro_comparison	ONT	het_or_mismap_U	282.5
acro_comparison	ONT	het_or_mismap_pvalue	4.2518e-05
acro_comparison	ONT	het_or_mismap_acro_median_kbp	0.000
acro_comparison	ONT	het_or_mismap_non_median_kbp	0.442
acro_comparison	ONT	low_quality_U	655.5
acro_comparison	ONT	low_quality_pvalue	3.7674e-01
acro_comparison	ONT	low_quality_acro_median_kbp	0.000
acro_comparison	ONT	low_quality_non_median_kbp	0.000
acro_comparison	ONT	insertion_U	636.5
acro_comparison	ONT	insertion_pvalue	2.4507e-01
acro_comparison	ONT	insertion_acro_median_kbp	0.000
acro_comparison	ONT	insertion_non_median_kbp	0.000
acro_comparison	ONT	mismatch_U	710.5
acro_comparison	ONT	mismatch_pvalue	3.1745e-01
acro_comparison	ONT	mismatch_acro_median_kbp	0.000
acro_comparison	ONT	mismatch_non_median_kbp	0.000
acro_comparison	ONT	softclip_U	808.5
acro_comparison	ONT	softclip_pvalue	1.4497e-01
acro_comparison	ONT	softclip_acro_median_kbp	0.000
acro_comparison	ONT	softclip_non_median_kbp	0.000
acro_comparison	ONT	homopolymer_U	811.5
acro_comparison	ONT	homopolymer_pvalue	6.1514e-02
acro_comparison	ONT	homopolymer_acro_median_kbp	0.000
acro_comparison	ONT	homopolymer_non_median_kbp	0.000
acro_comparison	ONT	simple_repeat_U	954.0
acro_comparison	ONT	simple_repeat_pvalue	1.0867e-04
acro_comparison	ONT	simple_repeat_acro_median_kbp	0.000
acro_comparison	ONT	simple_repeat_non_median_kbp	0.000
hypergeom_enrichment	HiFi	correct_k	335484
hypergeom_enrichment	HiFi	correct_K	1902393
hypergeom_enrichment	HiFi	correct_N	2300000
hypergeom_enrichment	HiFi	correct_n	692615
hypergeom_enrichment	HiFi	correct_expected	572880.8
hypergeom_enrichment	HiFi	correct_fold_enrichment	0.586
hypergeom_enrichment	HiFi	correct_pvalue	1.0000e+00
hypergeom_enrichment	HiFi	misjoin_k	13316
hypergeom_enrichment	HiFi	misjoin_K	17674
hypergeom_enrichment	HiFi	misjoin_N	2300000
hypergeom_enrichment	HiFi	misjoin_n	692615
hypergeom_enrichment	HiFi	misjoin_expected	5322.3
hypergeom_enrichment	HiFi	misjoin_fold_enrichment	2.502
hypergeom_enrichment	HiFi	misjoin_pvalue	0.0000e+00
hypergeom_enrichment	HiFi	het_or_mismap_k	17334
hypergeom_enrichment	HiFi	het_or_mismap_K	29469
hypergeom_enrichment	HiFi	het_or_mismap_N	2300000
hypergeom_enrichment	HiFi	het_or_mismap_n	692615
hypergeom_enrichment	HiFi	het_or_mismap_expected	8874.2
hypergeom_enrichment	HiFi	het_or_mismap_fold_enrichment	1.953
hypergeom_enrichment	HiFi	het_or_mismap_pvalue	0.0000e+00
hypergeom_enrichment	HiFi	low_quality_k	7872
hypergeom_enrichment	HiFi	low_quality_K	7872
hypergeom_enrichment	HiFi	low_quality_N	2300000
hypergeom_enrichment	HiFi	low_quality_n	692615
hypergeom_enrichment	HiFi	low_quality_expected	2370.6
hypergeom_enrichment	HiFi	low_quality_fold_enrichment	3.321
hypergeom_enrichment	HiFi	low_quality_pvalue	0.0000e+00
hypergeom_enrichment	HiFi	deletion_k	7303
hypergeom_enrichment	HiFi	deletion_K	7303
hypergeom_enrichment	HiFi	deletion_N	2300000
hypergeom_enrichment	HiFi	deletion_n	692615
hypergeom_enrichment	HiFi	deletion_expected	2199.2
hypergeom_enrichment	HiFi	deletion_fold_enrichment	3.321
hypergeom_enrichment	HiFi	deletion_pvalue	0.0000e+00
hypergeom_enrichment	HiFi	insertion_k	2701
hypergeom_enrichment	HiFi	insertion_K	2702
hypergeom_enrichment	HiFi	insertion_N	2300000
hypergeom_enrichment	HiFi	insertion_n	692615
hypergeom_enrichment	HiFi	insertion_expected	813.7
hypergeom_enrichment	HiFi	insertion_fold_enrichment	3.320
hypergeom_enrichment	HiFi	insertion_pvalue	0.0000e+00
hypergeom_enrichment	HiFi	mismatch_k	16041
hypergeom_enrichment	HiFi	mismatch_K	27124
hypergeom_enrichment	HiFi	mismatch_N	2300000
hypergeom_enrichment	HiFi	mismatch_n	692615
hypergeom_enrichment	HiFi	mismatch_expected	8168.0
hypergeom_enrichment	HiFi	mismatch_fold_enrichment	1.964
hypergeom_enrichment	HiFi	mismatch_pvalue	0.0000e+00
hypergeom_enrichment	HiFi	softclip_k	5634
hypergeom_enrichment	HiFi	softclip_K	5642
hypergeom_enrichment	HiFi	softclip_N	2300000
hypergeom_enrichment	HiFi	softclip_n	692615
hypergeom_enrichment	HiFi	softclip_expected	1699.0
hypergeom_enrichment	HiFi	softclip_fold_enrichment	3.316
hypergeom_enrichment	HiFi	softclip_pvalue	0.0000e+00
hypergeom_enrichment	HiFi	homopolymer_k	51
hypergeom_enrichment	HiFi	homopolymer_K	106
hypergeom_enrichment	HiFi	homopolymer_N	2300000
hypergeom_enrichment	HiFi	homopolymer_n	692615
hypergeom_enrichment	HiFi	homopolymer_expected	31.9
hypergeom_enrichment	HiFi	homopolymer_fold_enrichment	1.598
hypergeom_enrichment	HiFi	homopolymer_pvalue	7.5464e-05
hypergeom_enrichment	HiFi	simple_repeat_k	286879
hypergeom_enrichment	HiFi	simple_repeat_K	299709
hypergeom_enrichment	HiFi	simple_repeat_N	2300000
hypergeom_enrichment	HiFi	simple_repeat_n	692615
hypergeom_enrichment	HiFi	simple_repeat_expected	90253.5
hypergeom_enrichment	HiFi	simple_repeat_fold_enrichment	3.179
hypergeom_enrichment	HiFi	simple_repeat_pvalue	0.0000e+00
hypergeom_enrichment	ONT	correct_k	532347
hypergeom_enrichment	ONT	correct_K	2099447
hypergeom_enrichment	ONT	correct_N	2300000
hypergeom_enrichment	ONT	correct_n	692615
hypergeom_enrichment	ONT	correct_expected	632221.1
hypergeom_enrichment	ONT	correct_fold_enrichment	0.842
hypergeom_enrichment	ONT	correct_pvalue	1.0000e+00
hypergeom_enrichment	ONT	misjoin_k	2172
hypergeom_enrichment	ONT	misjoin_K	5278
hypergeom_enrichment	ONT	misjoin_N	2300000
hypergeom_enrichment	ONT	misjoin_n	692615
hypergeom_enrichment	ONT	misjoin_expected	1589.4
hypergeom_enrichment	ONT	misjoin_fold_enrichment	1.367
hypergeom_enrichment	ONT	misjoin_pvalue	4.1967e-65
hypergeom_enrichment	ONT	false_dup_k	18
hypergeom_enrichment	ONT	false_dup_K	20
hypergeom_enrichment	ONT	false_dup_N	2300000
hypergeom_enrichment	ONT	false_dup_n	692615
hypergeom_enrichment	ONT	false_dup_expected	6.0
hypergeom_enrichment	ONT	false_dup_fold_enrichment	2.989
hypergeom_enrichment	ONT	false_dup_pvalue	4.0262e-08
hypergeom_enrichment	ONT	het_or_mismap_k	113680
hypergeom_enrichment	ONT	het_or_mismap_K	146980
hypergeom_enrichment	ONT	het_or_mismap_N	2300000
hypergeom_enrichment	ONT	het_or_mismap_n	692615
hypergeom_enrichment	ONT	het_or_mismap_expected	44261.1
hypergeom_enrichment	ONT	het_or_mismap_fold_enrichment	2.568
hypergeom_enrichment	ONT	het_or_mismap_pvalue	0.0000e+00
hypergeom_enrichment	ONT	low_quality_k	7
hypergeom_enrichment	ONT	low_quality_K	40
hypergeom_enrichment	ONT	low_quality_N	2300000
hypergeom_enrichment	ONT	low_quality_n	692615
hypergeom_enrichment	ONT	low_quality_expected	12.0
hypergeom_enrichment	ONT	low_quality_fold_enrichment	0.581
hypergeom_enrichment	ONT	low_quality_pvalue	9.7706e-01
hypergeom_enrichment	ONT	insertion_k	83
hypergeom_enrichment	ONT	insertion_K	83
hypergeom_enrichment	ONT	insertion_N	2300000
hypergeom_enrichment	ONT	insertion_n	692615
hypergeom_enrichment	ONT	insertion_expected	25.0
hypergeom_enrichment	ONT	insertion_fold_enrichment	3.321
hypergeom_enrichment	ONT	insertion_pvalue	5.4441e-44
hypergeom_enrichment	ONT	mismatch_k	2
hypergeom_enrichment	ONT	mismatch_K	2
hypergeom_enrichment	ONT	mismatch_N	2300000
hypergeom_enrichment	ONT	mismatch_n	692615
hypergeom_enrichment	ONT	mismatch_expected	0.6
hypergeom_enrichment	ONT	mismatch_fold_enrichment	3.321
hypergeom_enrichment	ONT	mismatch_pvalue	9.0683e-02
hypergeom_enrichment	ONT	softclip_k	547
hypergeom_enrichment	ONT	softclip_K	1064
hypergeom_enrichment	ONT	softclip_N	2300000
hypergeom_enrichment	ONT	softclip_n	692615
hypergeom_enrichment	ONT	softclip_expected	320.4
hypergeom_enrichment	ONT	softclip_fold_enrichment	1.707
hypergeom_enrichment	ONT	softclip_pvalue	1.3746e-47
hypergeom_enrichment	ONT	homopolymer_k	243
hypergeom_enrichment	ONT	homopolymer_K	281
hypergeom_enrichment	ONT	homopolymer_N	2300000
hypergeom_enrichment	ONT	homopolymer_n	692615
hypergeom_enrichment	ONT	homopolymer_expected	84.6
hypergeom_enrichment	ONT	homopolymer_fold_enrichment	2.872
hypergeom_enrichment	ONT	homopolymer_pvalue	4.3594e-86
hypergeom_enrichment	ONT	simple_repeat_k	43516
hypergeom_enrichment	ONT	simple_repeat_K	43724
hypergeom_enrichment	ONT	simple_repeat_N	2300000
hypergeom_enrichment	ONT	simple_repeat_n	692615
hypergeom_enrichment	ONT	simple_repeat_expected	13166.9
hypergeom_enrichment	ONT	simple_repeat_fold_enrichment	3.305
hypergeom_enrichment	ONT	simple_repeat_pvalue	0.0000e+00
ont_vs_hifi	both	correct_odds_ratio	0.2828
ont_vs_hifi	both	correct_fisher_pvalue	0.0000e+00
ont_vs_hifi	both	correct_hifi_frac	0.484373
ont_vs_hifi	both	correct_ont_frac	0.768604
ont_vs_hifi	both	misjoin_odds_ratio	6.2313
ont_vs_hifi	both	misjoin_fisher_pvalue	0.0000e+00
ont_vs_hifi	both	misjoin_hifi_frac	0.019226
ont_vs_hifi	both	misjoin_ont_frac	0.003136
ont_vs_hifi	both	false_dup_odds_ratio	0.0000
ont_vs_hifi	both	false_dup_fisher_pvalue	7.6286e-06
ont_vs_hifi	both	false_dup_hifi_frac	0.000000
ont_vs_hifi	both	false_dup_ont_frac	0.000026
ont_vs_hifi	both	het_or_mismap_odds_ratio	0.1307
ont_vs_hifi	both	het_or_mismap_fisher_pvalue	0.0000e+00
ont_vs_hifi	both	het_or_mismap_hifi_frac	0.025027
ont_vs_hifi	both	het_or_mismap_ont_frac	0.164132
ont_vs_hifi	both	low_quality_odds_ratio	1137.4883
ont_vs_hifi	both	low_quality_fisher_pvalue	0.0000e+00
ont_vs_hifi	both	low_quality_hifi_frac	0.011366
ont_vs_hifi	both	low_quality_ont_frac	0.000010
ont_vs_hifi	both	deletion_odds_ratio	inf
ont_vs_hifi	both	deletion_fisher_pvalue	0.0000e+00
ont_vs_hifi	both	deletion_hifi_frac	0.010544
ont_vs_hifi	both	deletion_ont_frac	0.000000
ont_vs_hifi	both	insertion_odds_ratio	32.6657
ont_vs_hifi	both	insertion_fisher_pvalue	0.0000e+00
ont_vs_hifi	both	insertion_hifi_frac	0.003900
ont_vs_hifi	both	insertion_ont_frac	0.000120
ont_vs_hifi	both	mismatch_odds_ratio	8210.6356
ont_vs_hifi	both	mismatch_fisher_pvalue	0.0000e+00
ont_vs_hifi	both	mismatch_hifi_frac	0.023160
ont_vs_hifi	both	mismatch_ont_frac	0.000003
ont_vs_hifi	both	softclip_odds_ratio	10.3761
ont_vs_hifi	both	softclip_fisher_pvalue	0.0000e+00
ont_vs_hifi	both	softclip_hifi_frac	0.008134
ont_vs_hifi	both	softclip_ont_frac	0.000790
ont_vs_hifi	both	homopolymer_odds_ratio	0.2098
ont_vs_hifi	both	homopolymer_fisher_pvalue	3.8641e-31
ont_vs_hifi	both	homopolymer_hifi_frac	0.000074
ont_vs_hifi	both	homopolymer_ont_frac	0.000351
ont_vs_hifi	both	simple_repeat_odds_ratio	10.5467
ont_vs_hifi	both	simple_repeat_fisher_pvalue	0.0000e+00
ont_vs_hifi	both	simple_repeat_hifi_frac	0.414197
ont_vs_hifi	both	simple_repeat_ont_frac	0.062829
chr_type_breakdown	HiFi	acrocentric_correct_kbp	41.897
chr_type_breakdown	HiFi	acrocentric_correct_frac	0.182150
chr_type_breakdown	HiFi	acrocentric_misjoin_kbp	4.990
chr_type_breakdown	HiFi	acrocentric_misjoin_frac	0.021694
chr_type_breakdown	HiFi	acrocentric_het_or_mismap_kbp	2.997
chr_type_breakdown	HiFi	acrocentric_het_or_mismap_frac	0.013030
chr_type_breakdown	HiFi	acrocentric_low_quality_kbp	2.235
chr_type_breakdown	HiFi	acrocentric_low_quality_frac	0.009717
chr_type_breakdown	HiFi	acrocentric_deletion_kbp	3.375
chr_type_breakdown	HiFi	acrocentric_deletion_frac	0.014673
chr_type_breakdown	HiFi	acrocentric_insertion_kbp	0.036
chr_type_breakdown	HiFi	acrocentric_insertion_frac	0.000157
chr_type_breakdown	HiFi	acrocentric_mismatch_kbp	7.634
chr_type_breakdown	HiFi	acrocentric_mismatch_frac	0.033189
chr_type_breakdown	HiFi	acrocentric_softclip_kbp	0.003
chr_type_breakdown	HiFi	acrocentric_softclip_frac	0.000013
chr_type_breakdown	HiFi	acrocentric_homopolymer_kbp	0.001
chr_type_breakdown	HiFi	acrocentric_homopolymer_frac	0.000004
chr_type_breakdown	HiFi	acrocentric_simple_repeat_kbp	166.846
chr_type_breakdown	HiFi	acrocentric_simple_repeat_frac	0.725373
chr_type_breakdown	HiFi	chrX_correct_kbp	10.779
chr_type_breakdown	HiFi	chrX_correct_frac	0.342408
chr_type_breakdown	HiFi	chrX_misjoin_kbp	6.957
chr_type_breakdown	HiFi	chrX_misjoin_frac	0.220997
chr_type_breakdown	HiFi	chrX_het_or_mismap_kbp	0.000
chr_type_breakdown	HiFi	chrX_het_or_mismap_frac	0.000000
chr_type_breakdown	HiFi	chrX_low_quality_kbp	0.002
chr_type_breakdown	HiFi	chrX_low_quality_frac	0.000064
chr_type_breakdown	HiFi	chrX_deletion_kbp	0.000
chr_type_breakdown	HiFi	chrX_deletion_frac	0.000000
chr_type_breakdown	HiFi	chrX_insertion_kbp	0.002
chr_type_breakdown	HiFi	chrX_insertion_frac	0.000064
chr_type_breakdown	HiFi	chrX_mismatch_kbp	0.059
chr_type_breakdown	HiFi	chrX_mismatch_frac	0.001874
chr_type_breakdown	HiFi	chrX_softclip_kbp	0.001
chr_type_breakdown	HiFi	chrX_softclip_frac	0.000032
chr_type_breakdown	HiFi	chrX_homopolymer_kbp	0.000
chr_type_breakdown	HiFi	chrX_homopolymer_frac	0.000000
chr_type_breakdown	HiFi	chrX_simple_repeat_kbp	13.680
chr_type_breakdown	HiFi	chrX_simple_repeat_frac	0.434562
chr_type_breakdown	HiFi	other_correct_kbp	282.808
chr_type_breakdown	HiFi	other_correct_frac	0.655983
chr_type_breakdown	HiFi	other_misjoin_kbp	1.369
chr_type_breakdown	HiFi	other_misjoin_frac	0.003175
chr_type_breakdown	HiFi	other_het_or_mismap_kbp	14.337
chr_type_breakdown	HiFi	other_het_or_mismap_frac	0.033255
chr_type_breakdown	HiFi	other_low_quality_kbp	5.635
chr_type_breakdown	HiFi	other_low_quality_frac	0.013071
chr_type_breakdown	HiFi	other_deletion_kbp	3.928
chr_type_breakdown	HiFi	other_deletion_frac	0.009111
chr_type_breakdown	HiFi	other_insertion_kbp	2.663
chr_type_breakdown	HiFi	other_insertion_frac	0.006177
chr_type_breakdown	HiFi	other_mismatch_kbp	8.348
chr_type_breakdown	HiFi	other_mismatch_frac	0.019363
chr_type_breakdown	HiFi	other_softclip_kbp	5.630
chr_type_breakdown	HiFi	other_softclip_frac	0.013059
chr_type_breakdown	HiFi	other_homopolymer_kbp	0.050
chr_type_breakdown	HiFi	other_homopolymer_frac	0.000116
chr_type_breakdown	HiFi	other_simple_repeat_kbp	106.353
chr_type_breakdown	HiFi	other_simple_repeat_frac	0.246689
chr_type_breakdown	ONT	acrocentric_correct_kbp	193.562
chr_type_breakdown	ONT	acrocentric_correct_frac	0.841523
chr_type_breakdown	ONT	acrocentric_misjoin_kbp	0.738
chr_type_breakdown	ONT	acrocentric_misjoin_frac	0.003209
chr_type_breakdown	ONT	acrocentric_false_dup_kbp	0.000
chr_type_breakdown	ONT	acrocentric_false_dup_frac	0.000000
chr_type_breakdown	ONT	acrocentric_het_or_mismap_kbp	0.472
chr_type_breakdown	ONT	acrocentric_het_or_mismap_frac	0.002052
chr_type_breakdown	ONT	acrocentric_low_quality_kbp	0.000
chr_type_breakdown	ONT	acrocentric_low_quality_frac	0.000000
chr_type_breakdown	ONT	acrocentric_insertion_kbp	0.000
chr_type_breakdown	ONT	acrocentric_insertion_frac	0.000000
chr_type_breakdown	ONT	acrocentric_mismatch_kbp	0.001
chr_type_breakdown	ONT	acrocentric_mismatch_frac	0.000004
chr_type_breakdown	ONT	acrocentric_softclip_kbp	0.518
chr_type_breakdown	ONT	acrocentric_softclip_frac	0.002252
chr_type_breakdown	ONT	acrocentric_homopolymer_kbp	0.097
chr_type_breakdown	ONT	acrocentric_homopolymer_frac	0.000422
chr_type_breakdown	ONT	acrocentric_simple_repeat_kbp	34.626
chr_type_breakdown	ONT	acrocentric_simple_repeat_frac	0.150539
chr_type_breakdown	ONT	chrX_correct_kbp	26.582
chr_type_breakdown	ONT	chrX_correct_frac	0.844409
chr_type_breakdown	ONT	chrX_misjoin_kbp	1.296
chr_type_breakdown	ONT	chrX_misjoin_frac	0.041169
chr_type_breakdown	ONT	chrX_false_dup_kbp	0.000
chr_type_breakdown	ONT	chrX_false_dup_frac	0.000000
chr_type_breakdown	ONT	chrX_het_or_mismap_kbp	2.233
chr_type_breakdown	ONT	chrX_het_or_mismap_frac	0.070934
chr_type_breakdown	ONT	chrX_low_quality_kbp	0.003
chr_type_breakdown	ONT	chrX_low_quality_frac	0.000095
chr_type_breakdown	ONT	chrX_insertion_kbp	0.000
chr_type_breakdown	ONT	chrX_insertion_frac	0.000000
chr_type_breakdown	ONT	chrX_mismatch_kbp	0.000
chr_type_breakdown	ONT	chrX_mismatch_frac	0.000000
chr_type_breakdown	ONT	chrX_softclip_kbp	0.005
chr_type_breakdown	ONT	chrX_softclip_frac	0.000159
chr_type_breakdown	ONT	chrX_homopolymer_kbp	0.040
chr_type_breakdown	ONT	chrX_homopolymer_frac	0.001271
chr_type_breakdown	ONT	chrX_simple_repeat_kbp	1.321
chr_type_breakdown	ONT	chrX_simple_repeat_frac	0.041963
chr_type_breakdown	ONT	other_correct_kbp	312.203
chr_type_breakdown	ONT	other_correct_frac	0.724166
chr_type_breakdown	ONT	other_misjoin_kbp	0.138
chr_type_breakdown	ONT	other_misjoin_frac	0.000320
chr_type_breakdown	ONT	other_false_dup_kbp	0.018
chr_type_breakdown	ONT	other_false_dup_frac	0.000042
chr_type_breakdown	ONT	other_het_or_mismap_kbp	110.975
chr_type_breakdown	ONT	other_het_or_mismap_frac	0.257410
chr_type_breakdown	ONT	other_low_quality_kbp	0.004
chr_type_breakdown	ONT	other_low_quality_frac	0.000009
chr_type_breakdown	ONT	other_insertion_kbp	0.083
chr_type_breakdown	ONT	other_insertion_frac	0.000193
chr_type_breakdown	ONT	other_mismatch_kbp	0.001
